Sex,Age,Name,State,Address,Famsize,Pstatus,Medu,Fedu,Mjob,Fjob,Guardian,Math_Score,Reading_Score,Writing_Score,Attendance_Rate,Suspensions,Expulsions,Teacher_Support,Counseling,Social_Worker_Visits,Parental_Involvement,GPA
Male,17,Lucas Williams,California,Urban,LE3,T,Graduate,Graduate,Services,At_home,Mother,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.873754751
Female,16,Isabella Johnson,Arizona,Rural,GT3,T,PostGraduate,PostGraduate,Health,Health,Other,,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.374494899
Female,15,Mia Williams,Oregon,Urban,LE3,A,Graduate,Graduate,Health,Services,Other,,,70.0,80.0,0,0.0,Medium,No,0,Medium,2.921284257
Female,15,Olivia Brown,California,Rural,GT3,A,PostGraduate,PostGraduate,Teacher,At_home,Mother,100.0,90.0,80.0,90.0,0,0.0,5,No,0,High,3.642388478
Male,17,Noah Brown,Oregon,Urban,LE3,T,Graduate,Graduate,Health,At_home,Father,60.0,70.0,,70.0,0,0.0,Medium,No,0,Medium,2.760692138
Female,17,Isabella Williams,Oregon,Rural,GT3,A,Graduate,Graduate,Other,Services,Mother,,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.6989998
Male,17,Lucas Jones,California,Rural,GT3,T,Graduate,Graduate,Health,Other,Mother,70.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.656991398
Female,15,Evelyn Johnson,Nevada,Urban,GT3,A,College,College,Services,Other,Other,40.0,50.0,40.0,50.0,2,2.0,Low,No,3,Low,2.519923985
Female,15,Emma Brown,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Health,Health,Father,70.0,80.0,100.0,,0,0.0,High,Yes,0,High,3.668073615
Male,16,Lucas Brown,Nevada,Urban,GT3,A,Graduate,Graduate,Other,Other,Other,,60.0,,80.0,0,0.0,Medium,No,0,Medium,
Male,16,Logan Brown,Arizona,Rural,LE3,T,Graduate,Graduate,Teacher,At_home,Mother,60.0,70.0,60.0,80.0,0,,Medium,No,0,Medium,3.174054811
Male,15,Lucas Smith,Arizona,Rural,LE3,A,Graduate,Graduate,Teacher,Services,Mother,60.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.686517303
Male,16,Oliver Smith,Oregon,Rural,LE3,T,PostGraduate,PostGraduate,At_home,Services,Mother,100.0,80.0,90.0,100.0,0,0.0,High,Yes,0,High,3.639027806
Female,15,Olivia Brown,Utah,Rural,GT3,T,Graduate,Graduate,Other,Other,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.747969594
Male,15,Lucas Smith,Nevada,Urban,GT3,A,College,College,Services,Health,Other,40.0,40.0,50.0,50.0,18,1.0,Low,Yes,1,Low,2.537447489
Female,15,Sophia Williams,Oregon,Rural,LE3,A,Graduate,Graduate,At_home,At_home,Other,60.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.930886177
Female,16,Amelia Smith,Oregon,Rural,GT3,A,Graduate,Graduate,Other,Services,Other,70.0,60.0,60.0,70.0,0,17.0,Medium,Yes,0,Medium,2.704040808
Male,15,William Williams,Utah,Urban,GT3,T,PostGraduate,PostGraduate,At_home,Services,Other,90.0,100.0,,100.0,0,0.0,High,No,0,High,3.59989998
Male,17,Logan Johnson,Utah,Urban,GT3,T,PostGraduate,PostGraduate,Services,Health,Other,90.0,,100.0,90.0,0,0.0,High,No,0,High,3.208141628
Female,15,Charlotte Williams,Oregon,Rural,LE3,T,PostGraduate,PostGraduate,Other,Teacher,Mother,100.0,80.0,80.0,90.0,0,0.0,High,No,0,High,
Female,15,Isabella Smith,Nevada,Urban,GT3,A,Graduate,Graduate,Services,Teacher,Father,70.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.075155031
Female,15,Evelyn Jones,Utah,Rural,GT3,A,Graduate,Graduate,Health,Services,Other,70.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,
Female,15,Mia Brown,Nevada,Urban,LE3,T,Graduate,Graduate,Services,Services,Other,,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,
Male,15,Benjamin Williams,California,Urban,GT3,A,Graduate,Graduate,Health,At_home,Other,60.0,60.0,70.0,70.0,0,,Medium,Yes,0,Medium,3.117883577
Female,15,Amelia Jones,Arizona,Urban,GT3,A,Graduate,Graduate,Teacher,At_home,Father,60.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.738607722
Female,15,Olivia Williams,California,Rural,GT3,T,Graduate,Graduate,Teacher,At_home,Father,70.0,70.0,,70.0,0,0.0,Medium,No,0,Medium,2.772694539
Male,15,Noah Jones,Nevada,Urban,GT3,A,PostGraduate,PostGraduate,Services,At_home,Father,70.0,90.0,90.0,90.0,0,0.0,High,Yes,0,High,3.66015203
Female,15,Emma Smith,California,Rural,GT3,A,PostGraduate,PostGraduate,At_home,Other,Other,90.0,80.0,80.0,100.0,0,0.0,High,No,0,High,3.286637327
Male,17,Logan Williams,Utah,Rural,GT3,T,PostGraduate,PostGraduate,Health,Health,Mother,90.0,100.0,80.0,100.0,0,0.0,High,No,0,High,3.226145229
Male,17,Noah Jones,Oregon,Urban,GT3,T,PostGraduate,PostGraduate,At_home,At_home,Other,80.0,80.0,,90.0,0,0.0,High,Yes,0,High,3.266713343
Female,16,Sophia Smith,Oregon,Urban,GT3,T,Graduate,Graduate,At_home,Health,Father,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,
Male,15,Liam Brown,Nevada,Rural,LE3,T,PostGraduate,PostGraduate,Health,Teacher,Father,90.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.338967794
Male,15,Noah Jones,California,Urban,LE3,T,Graduate,Graduate,Services,Health,Mother,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.079955991
Male,15,James Johnson,California,Urban,GT3,T,PostGraduate,PostGraduate,Other,Health,Other,100.0,90.0,90.0,100.0,0,0.0,High,Yes,0,High,3.432106421
Female,15,Amelia Jones,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,Teacher,Other,Father,100.0,100.0,100.0,100.0,0,0.0,High,No,0,High,3.211262252
Female,16,Mia Brown,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,Other,Teacher,Mother,70.0,90.0,100.0,100.0,0,0.0,High,Yes,0,High,3.583336667
Male,19,Mason Jones,California,Rural,GT3,A,Graduate,Graduate,At_home,Other,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.943608722
Male,15,Logan Johnson,Nevada,Urban,GT3,A,PostGraduate,PostGraduate,Health,Health,Father,,90.0,100.0,100.0,0,0.0,High,Yes,0,High,3.269593919
Female,15,Harper Brown,Arizona,Urban,LE3,A,Graduate,Graduate,Other,Teacher,Other,70.0,,70.0,70.0,0,0.0,Medium,No,0,Medium,3.019943989
Male,17,Logan Williams,Utah,Rural,GT3,A,PostGraduate,PostGraduate,Teacher,Other,Other,80.0,100.0,100.0,90.0,0,0.0,High,No,0,High,3.224944989
Female,17,Amelia Smith,California,Rural,LE3,T,Graduate,Graduate,At_home,Other,Other,60.0,,60.0,70.0,0,0.0,Medium,No,0,Medium,
Female,16,Sophia Smith,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,Other,Health,Father,100.0,90.0,100.0,100.0,0,0.0,High,No,0,High,
Male,17,Liam Smith,California,Urban,GT3,T,College,College,Health,Services,Father,40.0,40.0,50.0,50.0,1,2.0,Low,Yes,1,Low,2.599859972
Female,18,Ava Jones,Utah,Rural,GT3,T,Graduate,Graduate,Health,Services,Other,70.0,60.0,,70.0,0,0.0,Medium,No,0,Medium,3.11140228
Male,15,William Smith,Utah,Rural,GT3,A,Graduate,Graduate,Health,At_home,Other,60.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.858391678
Male,16,Liam Williams,California,Urban,GT3,A,PostGraduate,PostGraduate,Services,Health,Father,70.0,90.0,80.0,90.0,0,0.0,High,No,0,High,3.343528706
Male,18,Elijah Jones,Arizona,Urban,LE3,A,Graduate,Graduate,At_home,Other,Mother,60.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.879515903
Male,15,Elijah Brown,Arizona,Urban,GT3,A,PostGraduate,PostGraduate,Services,Other,Mother,80.0,90.0,90.0,100.0,0,0.0,High,No,0,High,3.452030406
Female,20,Olivia Smith,Oregon,Urban,LE3,T,PostGraduate,PostGraduate,Health,At_home,Mother,80.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.543968794
Male,16,Liam Brown,California,Urban,LE3,T,Graduate,Graduate,At_home,Health,Mother,70.0,70.0,70.0,80.0,18,0.0,Medium,No,0,Medium,2.919123825
Male,16,Logan Brown,Utah,Rural,GT3,T,College,College,Teacher,Teacher,Father,50.0,40.0,50.0,50.0,1,2.0,Low,No,2,Low,2.567933587
Male,16,Lucas Williams,Nevada,Rural,LE3,A,Graduate,Graduate,Services,Health,Other,60.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.133726745
Female,17,Evelyn Jones,Utah,Rural,LE3,T,Graduate,Graduate,Services,Teacher,Father,60.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.977455491
Female,16,Sophia Johnson,Arizona,Rural,LE3,T,Graduate,Graduate,Teacher,Other,Mother,70.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.831266253
Female,15,Isabella Johnson,Nevada,Rural,GT3,A,Graduate,Graduate,Teacher,At_home,Father,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.999779956
Female,15,Emma Jones,Oregon,Rural,GT3,A,PostGraduate,PostGraduate,Other,Teacher,Mother,,100.0,90.0,100.0,0,0.0,High,Yes,0,High,3.357691538
Female,16,Sophia Smith,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Services,Teacher,Father,80.0,80.0,90.0,90.0,0,0.0,High,Yes,0,High,3.383616723
Female,17,Isabella Johnson,Utah,Urban,GT3,T,Graduate,Graduate,Other,Teacher,Mother,70.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.646669334
Female,15,Ava Brown,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Teacher,Health,Other,100.0,100.0,,90.0,0,0.0,High,No,0,High,3.303920784
Male,15,Benjamin Smith,California,Urban,GT3,T,PostGraduate,PostGraduate,Other,At_home,Other,70.0,90.0,90.0,100.0,17,0.0,High,Yes,0,High,
Female,19,Harper Williams,Utah,Urban,GT3,A,PostGraduate,PostGraduate,Teacher,Other,Mother,80.0,,90.0,100.0,0,0.0,High,No,0,High,3.521644329
Female,17,Olivia Smith,Arizona,Urban,GT3,A,Graduate,Graduate,Teacher,Teacher,Other,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.694678936
Male,15,Benjamin Williams,California,Rural,GT3,A,Graduate,Graduate,Health,Health,Other,60.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.784216843
Male,16,Liam Williams,California,Rural,GT3,A,Graduate,Graduate,At_home,Teacher,Mother,,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,
Male,15,Mason Johnson,Arizona,Urban,GT3,A,PostGraduate,PostGraduate,At_home,Services,Mother,70.0,80.0,80.0,90.0,0,0.0,High,No,0,High,3.369453891
Female,16,Emma Brown,Oregon,Urban,LE3,A,Graduate,Graduate,Other,Health,Mother,60.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.917683537
Male,16,Logan Williams,Oregon,Urban,LE3,A,Graduate,Graduate,Health,Teacher,Other,70.0,,60.0,80.0,0,0.0,Medium,No,0,Medium,2.986097219
Male,15,James Williams,Nevada,Rural,LE3,T,Graduate,Graduate,At_home,At_home,Father,,60.0,,80.0,0,0.0,Medium,Yes,0,Medium,3.097719544
Male,17,Liam Johnson,Utah,Rural,GT3,T,PostGraduate,PostGraduate,Teacher,Services,Mother,100.0,100.0,80.0,90.0,0,0.0,High,Yes,0,High,
Female,15,Mia Smith,Oregon,Rural,LE3,A,PostGraduate,PostGraduate,Other,Services,Father,,90.0,,90.0,0,0.0,High,Yes,0,High,3.656071214
Female,15,Amelia Smith,Utah,Rural,LE3,A,Graduate,Graduate,Other,Teacher,Other,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.179335867
Male,17,James Johnson,Oregon,Urban,GT3,T,Graduate,Graduate,Services,Services,Other,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,
Female,16,Ava Johnson,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Teacher,At_home,Other,70.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.273194639
Female,15,Emma Brown,Nevada,Rural,GT3,T,College,College,At_home,At_home,Mother,40.0,40.0,50.0,60.0,1,1.0,Low,Yes,3,Low,2.550890178
Female,16,Olivia Johnson,Nevada,Urban,LE3,T,Graduate,Graduate,Health,Services,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,
Male,15,Lucas Williams,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Health,Teacher,Father,80.0,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.693518704
Male,15,James Brown,Nevada,Rural,GT3,A,PostGraduate,PostGraduate,Health,Services,Mother,90.0,80.0,90.0,90.0,0,0.0,High,Yes,0,High,3.500040008
Male,16,Oliver Williams,California,Urban,GT3,T,Graduate,Graduate,Health,Other,Other,60.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.816383277
Female,15,Charlotte Smith,Nevada,Urban,GT3,T,Graduate,Graduate,Teacher,At_home,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.658191638
Male,16,Liam Jones,Oregon,Urban,LE3,T,Graduate,Graduate,Health,Other,Mother,,70.0,,70.0,0,0.0,Medium,No,0,Medium,3.177895579
Male,15,Benjamin Williams,Oregon,Urban,GT3,A,PostGraduate,PostGraduate,Other,Health,Mother,70.0,90.0,90.0,100.0,0,0.0,High,No,0,High,3.668313663
Male,17,Mason Brown,Arizona,Urban,GT3,A,Graduate,Graduate,At_home,Health,Other,,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.850470094
Male,15,Oliver Brown,Utah,Rural,LE3,A,Graduate,Graduate,Services,Services,Other,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.122924585
Male,15,Benjamin Brown,California,Rural,LE3,A,Graduate,Graduate,Services,Other,Mother,70.0,60.0,60.0,80.0,0,0.0,3,Yes,0,Medium,2.705721144
Male,16,Noah Jones,California,Urban,GT3,A,Graduate,Graduate,Health,At_home,Father,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.761412282
Male,15,Elijah Williams,Arizona,Urban,GT3,T,Graduate,Graduate,Services,Health,Father,60.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,
Male,16,Oliver Smith,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Teacher,Services,Other,80.0,90.0,100.0,90.0,0,0.0,High,No,0,High,3.498119624
Male,17,James Johnson,California,Rural,LE3,A,Graduate,Graduate,Services,At_home,Father,70.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.861512302
Male,18,Logan Williams,Nevada,Rural,LE3,T,Graduate,Graduate,Teacher,At_home,Father,,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.889117824
Female,15,Harper Smith,Utah,Urban,LE3,A,Graduate,Graduate,Teacher,Teacher,Father,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,
Male,17,Liam Jones,Nevada,Rural,GT3,A,PostGraduate,PostGraduate,Health,At_home,Mother,70.0,100.0,90.0,90.0,0,0.0,High,Yes,0,High,3.660872174
Male,18,Oliver Johnson,Oregon,Urban,LE3,A,Graduate,Graduate,Health,Teacher,Mother,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,
Male,17,Oliver Smith,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Other,Mother,,,80.0,90.0,0,0.0,High,Yes,0,High,3.392018404
Female,16,Sophia Jones,California,Rural,GT3,A,PostGraduate,PostGraduate,Other,At_home,Other,90.0,90.0,100.0,100.0,0,0.0,High,Yes,0,High,
Female,16,Olivia Smith,Nevada,Rural,GT3,A,PostGraduate,PostGraduate,Services,Other,Other,80.0,100.0,80.0,90.0,0,0.0,High,No,0,High,3.506521304
Female,15,Harper Jones,Utah,Rural,GT3,T,Graduate,Graduate,Teacher,Services,Father,70.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.139727946
Male,15,Noah Brown,Nevada,Rural,GT3,T,Graduate,Graduate,Other,Other,Father,60.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.88959792
Female,16,Amelia Johnson,Arizona,Urban,GT3,A,Graduate,Graduate,At_home,Other,Mother,60.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,3.150770154
Female,17,Charlotte Williams,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,Health,Health,Mother,100.0,90.0,90.0,100.0,0,0.0,High,No,0,High,
Female,17,Olivia Jones,Oregon,Urban,GT3,A,Graduate,Graduate,Teacher,Services,Other,60.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.119803961
Male,18,Liam Brown,Nevada,Urban,LE3,A,Graduate,Graduate,Teacher,Teacher,Mother,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.871354271
Male,16,Liam Johnson,Utah,Urban,LE3,A,Graduate,Graduate,Services,Other,Father,60.0,,70.0,70.0,0,0.0,Medium,No,0,Medium,
Female,18,Amelia Johnson,Utah,Rural,LE3,A,Graduate,Graduate,Services,Other,Other,70.0,,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.916003201
Male,15,Oliver Jones,Arizona,Rural,LE3,T,PostGraduate,PostGraduate,Other,Health,Father,90.0,80.0,80.0,100.0,0,0.0,High,No,0,High,3.378815763
Male,16,Oliver Williams,Nevada,Urban,GT3,A,PostGraduate,PostGraduate,Health,Health,Mother,70.0,100.0,100.0,90.0,0,0.0,High,No,0,High,3.663992799
Male,16,Liam Brown,California,Urban,LE3,A,Graduate,Graduate,Teacher,Services,Father,,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.990658132
Female,15,Emma Smith,Oregon,Rural,GT3,A,PostGraduate,PostGraduate,At_home,Other,Other,100.0,100.0,90.0,100.0,0,0.0,High,Yes,0,High,3.567253451
Male,15,James Smith,California,Urban,GT3,T,College,College,Other,Teacher,Mother,40.0,,40.0,60.0,2,2.0,Low,Yes,1,Low,2.524244849
Female,15,Isabella Smith,Oregon,Urban,GT3,T,PostGraduate,PostGraduate,Other,At_home,Father,80.0,90.0,90.0,90.0,0,0.0,High,No,0,High,3.45395079
Female,18,Emma Jones,California,Rural,LE3,A,Graduate,Graduate,Other,Other,Other,60.0,70.0,,70.0,0,0.0,Medium,No,0,Medium,2.890078016
Male,16,Elijah Smith,Oregon,Rural,GT3,A,PostGraduate,PostGraduate,Health,Services,Father,90.0,80.0,80.0,100.0,0,0.0,High,Yes,0,High,3.318083617
Female,15,Amelia Williams,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,Services,Health,Mother,80.0,100.0,100.0,90.0,0,0.0,High,Yes,0,High,3.618383677
Male,16,Liam Smith,Arizona,Rural,GT3,A,College,College,Teacher,Other,Father,50.0,40.0,50.0,60.0,2,2.0,Low,No,3,Low,2.586417283
Male,15,James Brown,Arizona,Rural,LE3,T,Graduate,Graduate,At_home,Teacher,Father,70.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.09459892
Male,17,Mason Smith,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,Services,Other,Father,80.0,100.0,80.0,100.0,0,0.0,High,No,0,High,3.261672334
Male,15,James Smith,Utah,Rural,LE3,T,PostGraduate,PostGraduate,Teacher,Services,Other,90.0,80.0,90.0,90.0,0,0.0,High,No,0,High,3.217263453
Female,16,Evelyn Brown,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Other,Mother,70.0,100.0,90.0,90.0,0,0.0,High,No,0,High,3.476755351
Female,17,Evelyn Brown,Utah,Rural,GT3,A,Graduate,Graduate,Services,Services,Other,60.0,,70.0,80.0,0,0.0,Medium,No,0,Medium,
Female,16,Olivia Brown,Oregon,Urban,LE3,T,College,College,Other,Services,Father,40.0,40.0,,,2,2.0,Low,Yes,2,Low,2.554730946
Female,15,Harper Jones,Utah,Urban,LE3,T,PostGraduate,PostGraduate,Other,Health,Mother,90.0,80.0,100.0,90.0,0,0.0,High,No,0,High,3.570854171
Female,15,Amelia Jones,California,Rural,LE3,A,Graduate,Graduate,At_home,At_home,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,3.047789558
Male,16,Logan Smith,Oregon,Urban,GT3,A,PostGraduate,PostGraduate,At_home,Teacher,Father,70.0,100.0,80.0,90.0,0,0.0,High,No,0,High,3.472434487
Male,15,William Jones,Utah,Rural,LE3,T,Graduate,Graduate,At_home,Health,Father,70.0,60.0,,70.0,0,0.0,Medium,Yes,0,Medium,2.824304861
Male,16,Oliver Brown,California,Urban,GT3,T,Graduate,Graduate,At_home,Other,Other,60.0,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,
Female,15,Harper Johnson,Nevada,Urban,LE3,T,College,College,Other,Health,Mother,40.0,40.0,50.0,50.0,2,2.0,Low,Yes,2,Low,2.543208642
Male,15,Benjamin Johnson,Utah,Rural,GT3,T,PostGraduate,PostGraduate,Teacher,Services,Father,100.0,100.0,100.0,90.0,0,0.0,High,No,0,High,3.588857772
Female,15,Olivia Brown,Utah,Rural,GT3,A,PostGraduate,PostGraduate,At_home,Health,Mother,80.0,90.0,90.0,100.0,0,0.0,High,Yes,0,High,3.691358272
Female,15,Sophia Brown,California,Rural,GT3,A,PostGraduate,PostGraduate,Health,Other,Other,70.0,80.0,80.0,100.0,0,0.0,High,Yes,0,High,3.269833967
Female,19,Olivia Smith,California,Rural,LE3,A,PostGraduate,PostGraduate,Other,Teacher,Father,100.0,90.0,100.0,100.0,0,0.0,High,No,0,High,3.633266653
Male,15,Logan Brown,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,Other,Other,Father,90.0,80.0,100.0,90.0,0,0.0,High,Yes,0,High,3.317843569
Male,17,Lucas Williams,Utah,Urban,GT3,A,Graduate,Graduate,At_home,Other,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,
Male,15,Noah Johnson,Nevada,Urban,LE3,A,Graduate,Graduate,Health,Teacher,Mother,60.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,
Male,16,William Johnson,Arizona,Rural,GT3,T,Graduate,Graduate,Other,Other,Father,,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.668273655
Female,15,Emma Brown,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Services,Services,Other,80.0,80.0,90.0,90.0,0,0.0,High,No,0,High,3.597739548
Female,16,Ava Johnson,California,Urban,LE3,T,PostGraduate,PostGraduate,Services,Health,Father,100.0,100.0,100.0,90.0,0,0.0,High,Yes,0,High,
Female,15,Amelia Jones,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,Other,At_home,Father,100.0,90.0,100.0,100.0,0,,High,Yes,0,High,3.449869974
Male,15,Liam Johnson,Arizona,Urban,GT3,A,Graduate,Graduate,Other,Services,Father,70.0,60.0,60.0,70.0,0,,Medium,Yes,0,Medium,2.813262653
Female,15,Mia Jones,Oregon,Rural,GT3,T,Graduate,Graduate,At_home,At_home,Other,,60.0,70.0,70.0,0,16.0,Medium,Yes,0,Medium,2.721804361
Male,18,James Smith,Nevada,Urban,LE3,T,Graduate,Graduate,Health,Teacher,Other,60.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.710762152
Female,16,Emma Johnson,California,Rural,LE3,T,Graduate,Graduate,Teacher,Other,Other,60.0,,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.789737948
Female,15,Charlotte Jones,California,Urban,GT3,T,Graduate,Graduate,Services,Teacher,Mother,,60.0,,80.0,0,0.0,Medium,No,0,Medium,
Male,15,William Williams,Utah,Rural,LE3,T,College,College,Services,Services,Father,40.0,,40.0,50.0,2,1.0,Low,Yes,1,Low,2.597939588
Female,15,Isabella Smith,California,Rural,GT3,A,PostGraduate,PostGraduate,Services,Health,Other,70.0,90.0,100.0,90.0,0,0.0,High,Yes,0,High,
Male,17,Mason Williams,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,At_home,Health,Other,70.0,80.0,100.0,100.0,0,0.0,High,No,0,High,3.233826765
Female,18,Olivia Williams,Arizona,Rural,LE3,A,College,College,Health,Health,Other,40.0,50.0,50.0,50.0,2,1.0,Low,No,1,Low,2.50960192
Male,15,Oliver Williams,Arizona,Rural,GT3,A,PostGraduate,PostGraduate,Teacher,Teacher,Other,80.0,100.0,90.0,100.0,0,0.0,High,No,0,High,
Male,15,William Smith,Utah,Urban,GT3,A,Graduate,Graduate,Services,At_home,Father,70.0,60.0,,80.0,0,0.0,Medium,No,0,Medium,3.018023605
Male,15,William Smith,Arizona,Urban,LE3,A,Graduate,Graduate,Teacher,At_home,Father,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,
Female,15,Mia Smith,Utah,Urban,LE3,A,PostGraduate,PostGraduate,Other,Health,Other,90.0,100.0,90.0,100.0,0,0.0,High,Yes,0,High,3.348569714
Female,16,Amelia Jones,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,At_home,Health,Mother,90.0,100.0,80.0,90.0,0,0.0,High,No,0,High,3.402580516
Male,16,Oliver Williams,Oregon,Urban,LE3,A,Graduate,Graduate,Other,Health,Mother,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.680756151
Female,15,Olivia Brown,Nevada,Urban,GT3,A,PostGraduate,PostGraduate,Other,Teacher,Mother,90.0,100.0,100.0,100.0,0,0.0,High,Yes,0,High,3.454910982
Male,17,Noah Williams,Oregon,Urban,LE3,T,Graduate,Graduate,Teacher,Health,Other,,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.697079416
Male,16,William Johnson,Arizona,Rural,GT3,A,Graduate,Graduate,Other,At_home,Mother,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.771014203
Female,16,Charlotte Johnson,California,Rural,LE3,A,PostGraduate,PostGraduate,Other,Other,Mother,100.0,100.0,90.0,100.0,0,0.0,High,No,0,High,3.390338068
Male,16,Lucas Brown,Oregon,Rural,GT3,A,Graduate,Graduate,Other,Health,Mother,,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.965933187
Male,16,James Johnson,California,Urban,GT3,T,Graduate,Graduate,Other,Services,Mother,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.848069614
Male,15,Lucas Smith,Oregon,Urban,LE3,T,Graduate,Graduate,Health,At_home,Mother,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.951770354
Male,15,Mason Johnson,Oregon,Rural,LE3,A,Graduate,Graduate,Teacher,At_home,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.876635327
Male,16,Benjamin Brown,Oregon,Rural,GT3,T,College,College,Other,Health,Other,,50.0,50.0,50.0,2,2.0,Low,Yes,3,Low,2.558811762
Male,15,Oliver Johnson,Oregon,Urban,LE3,A,College,College,Other,Health,Other,40.0,50.0,40.0,50.0,2,1.0,Low,Yes,1,Low,2.575615123
